ITEM No.,DV NUMBER,SERIAL NUMBER,IN-HOUSE SERIAL NUMBER,Unnamed: 4,Unnamed: 5,REMARKS,DATE OF ISSUANCE,QR CODE LINK
5148,5148R,I9J1K-2L3M4-N5O6P-157D8,EBA51-E64BB-CDEB4,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_EBA51-E64BB-CDEB4.png
5149,5149R,I9J1K-2L3M4-N5O6P-1AFBC,1A84A-2BAAF-CAA4B,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_1A84A-2BAAF-CAA4B.png
5150,5150R,I9J1K-2L3M4-N5O6P-207A0,3BED9-D635D-812FB,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_3BED9-D635D-812FB.png
5151,5151R,I9J1K-2L3M4-N5O6P-25F84,21E90-BBD0C-D7619,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_21E90-BBD0C-D7619.png
5152,5152R,I9J1K-2L3M4-N5O6P-2B768,163CC-1FBEA-F7CF9,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_163CC-1FBEA-F7CF9.png
5153,5153R,I9J1K-2L3M4-N5O6P-30F4C,2CCE0-49693-3E642,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_2CCE0-49693-3E642.png
5154,5154R,I9J1K-2L3M4-N5O6P-36730,8CDB3-52BF7-1BBBB,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_8CDB3-52BF7-1BBBB.png
5155,5155R,I9J1K-2L3M4-N5O6P-3BF14,F5EDD-5199B-EBCDB,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_F5EDD-5199B-EBCDB.png
5156,5156R,I9J1K-2L3M4-N5O6P-416F8,B77ED-0E6A9-EFFED,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_B77ED-0E6A9-EFFED.png
5157,5157R,I9J1K-2L3M4-N5O6P-46EDC,EA874-7EC49-CDA32,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_EA874-7EC49-CDA32.png
5158,5158R,I9J1K-2L3M4-N5O6P-4C6C0,B8BFF-AFFFD-EFCE2,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_B8BFF-AFFFD-EFCE2.png
5159,5159R,I9J1K-2L3M4-N5O6P-51EA4,2E8E0-9CE81-B8BDE,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_2E8E0-9CE81-B8BDE.png
5160,5160R,I9J1K-2L3M4-N5O6P-57688,21ACD-C1BE7-681A2,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_21ACD-C1BE7-681A2.png
5161,5161R,I9J1K-2L3M4-N5O6P-5CE6C,C6A84-BBADD-6F053,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_C6A84-BBADD-6F053.png
5162,5162R,I9J1K-2L3M4-N5O6P-62650,CB6E7-BACF4-CA6C0,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_CB6E7-BACF4-CA6C0.png
5163,5163R,I9J1K-2L3M4-N5O6P-67E34,BE58A-4E9CF-AAF1D,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_BE58A-4E9CF-AAF1D.png
5164,5164R,I9J1K-2L3M4-N5O6P-6D618,8EBBD-80ECA-B4CE7,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_8EBBD-80ECA-B4CE7.png
5165,5165R,I9J1K-2L3M4-N5O6P-72DFC,BAA7C-EFFDE-BECB4,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_BAA7C-EFFDE-BECB4.png
5166,5166R,I9J1K-2L3M4-N5O6P-785E0,3AEBE-2D1C7-ADADD,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_3AEBE-2D1C7-ADADD.png
5167,5167R,I9J1K-2L3M4-N5O6P-7DDC4,A75D8-6A59B-0F4B3,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_A75D8-6A59B-0F4B3.png
5168,5168R,I9J1K-2L3M4-N5O6P-B35A8,7B08D-5EC5D-EFECD,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_7B08D-5EC5D-EFECD.png
5169,5169R,I9J1K-2L3M4-N5O6P-88D8C,FE36B-DFCBE-A8C2E,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_FE36B-DFCBE-A8C2E.png
5170,5170R,I9J1K-2L3M4-N5O6P-8E570,4B4E0-E16E2-5CFF1,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_4B4E0-E16E2-5CFF1.png
5171,5171R,I9J1K-2L3M4-N5O6P-93D54,31BAF-05C48-5FCD6,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_31BAF-05C48-5FCD6.png
5172,5172R,I9J1K-2L3M4-N5O6P-99538,7AC95-EFD7D-14CEA,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_7AC95-EFD7D-14CEA.png
5173,5173R,I9J1K-2L3M4-N5O6P-9ED1C,843F0-DBF1D-CBE18,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_843F0-DBF1D-CBE18.png
5174,5174R,I9J1K-2L3M4-N5O6P-A4500,D3E7F-8F2CA-BDA40,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_D3E7F-8F2CA-BDA40.png
5175,5175R,I9J1K-2L3M4-N5O6P-A9CE4,B6BFA-6E428-5AD3C,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_B6BFA-6E428-5AD3C.png
5176,5176R,I9J1K-2L3M4-N5O6P-AF4C8,AAA2C-ACA2A-0FA66,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_AAA2C-ACA2A-0FA66.png
5177,5177R,I9J1K-2L3M4-N5O6P- B4CAC,D5FCF-2589B-BE2EF,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_D5FCF-2589B-BE2EF.png
5178,5178R,I9J1K-2L3M4-N5O6P-BA490,77EBB-68E9D-CA72F,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_77EBB-68E9D-CA72F.png
5179,5179R,I9J1K-2L3M4-N5O6P-BFC74,E6714-1CFB1-7A1B8,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_E6714-1CFB1-7A1B8.png
5180,5180R,I9J1K-2L3M4-N5O6P-C5458,A1A9B-8A480-3E584,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_A1A9B-8A480-3E584.png
5181,5181R,I9J1K-2L3M4-N5O6P-CAC3C,EEDA4-7FAF6-F348D,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_EEDA4-7FAF6-F348D.png
5182,5182R,I9J1K-2L3M4-N5O6P-D0420,DADBF-8F2EE-90AEE,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_DADBF-8F2EE-90AEE.png
5183,5183R,I9J1K-2L3M4-N5O6P-D5C04,2C098-447FE-A7CAF,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_2C098-447FE-A7CAF.png
5184,5184R,I9J1K-2L3M4-N5O6P-DB3E8,EAEA5-E7B59-D73C8,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_EAEA5-E7B59-D73C8.png
5185,5185R,I9J1K-2L3M4-N5O6P-E0BCC,4B47C-2163F-37BB7,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_4B47C-2163F-37BB7.png
5186,5186R,I9J1K-2L3M4-N5O6P-E63B0,6E1AC-1D2AE-3BFB5,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_6E1AC-1D2AE-3BFB5.png
5187,5187R,I9J1K-2L3M4-N5O6P-EBB94,7DF5F-A1ADC-7CA7B,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_7DF5F-A1ADC-7CA7B.png
5188,5188R,I9J1K-2L3M4-N5O6P-F1378,90BDE-530AE-9E94E,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_90BDE-530AE-9E94E.png
5189,5189R,I9J1K-2L3M4-N5O6P-F6B5C,A8A38-674A5-5B87B,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_A8A38-674A5-5B87B.png
5190,5190R,I9J1K-2L3M4-N5O6P-FC340,92F55-EFFA3-A5DD9,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_92F55-EFFA3-A5DD9.png
5191,5191R,I9J1K-2L3M4-N5O6P-01B24,0FE3D-9B3CC-1B5C6,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_0FE3D-9B3CC-1B5C6.png
5192,5192R,I9J1K-2L3M4-N5O6P-07308,C0D9F-309CD-CAAC3,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_C0D9F-309CD-CAAC3.png
5193,5193R,I9J1K-2L3M4-N5O6P-0CAEC,87C26-C2D13-CCD0A,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_87C26-C2D13-CCD0A.png
5194,5194R,I9J1K-2L3M4-N5O6P-122D0,CC0F9-B6720-ACBAF,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_CC0F9-B6720-ACBAF.png
5195,5195R,I9J1K-2L3M4-N5O6P-17AB4,19EEC-F1A2E-BDFDF,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_19EEC-F1A2E-BDFDF.png
5196,5196R,I9J1K-2L3M4-N5O6P-1D298,CEF1A-C48DB-EB7EE,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_CEF1A-C48DB-EB7EE.png
5197,5197R,I9J1K-2L3M4-N5O6P-22A7C,FFF2A-A97CA-B15FB,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_FFF2A-A97CA-B15FB.png
5198,5198R,I9J1K-2L3M4-N5O6P-28260,35D89-7C675-3C8B8,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_35D89-7C675-3C8B8.png
5199,5199R,I9J1K-2L3M4-N5O6P-2DA44,ABDFE-2B852-92849,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_ABDFE-2B852-92849.png
5200,5200R,I9J1K-2L3M4-N5O6P-33228,AA70E-DE18D-4355E,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_AA70E-DE18D-4355E.png
5201,5201R,Q7R8S-9T1U2-V3W4X-38A0C,C8F42-4DEDC-F62CB,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_C8F42-4DEDC-F62CB.png
5202,5202R,Q7R8S-9T1U2-V3W4X-3E1F0,E40BC-CBC49-6AB10,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_E40BC-CBC49-6AB10.png
5203,5203R,Q7R8S-9T1U2-V3W4X-439D4,905F1-1419A-FD9B8,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_905F1-1419A-FD9B8.png
5204,5204R,Q7R8S-9T1U2-V3W4X-491B8,ECA7C-6984F-C7FBD,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_ECA7C-6984F-C7FBD.png
5205,5205R,Q7R8S-9T1U2-V3W4X-4E99C,3527F-D4ED6-F40FE,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_3527F-D4ED6-F40FE.png
5206,5206,Q7R8S-9T1U2-V3W4X-54180,737F2-DCC16-D6D8A,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_737F2-DCC16-D6D8A.png
5207,5207,Q7R8S-9T1U2-V3W4X-59964,3FFCA-1C281-8C1F6,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_3FFCA-1C281-8C1F6.png
5208,5208,Q7R8S-9T1U2-V3W4X-5F148,31CE3-0ECDA-921BA,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_31CE3-0ECDA-921BA.png
5209,5209,Q7R8S-9T1U2-V3W4X-6492C,6DADB-C6AAF-ED29F,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_6DADB-C6AAF-ED29F.png
5210,5210,Q7R8S-9T1U2-V3W4X-6A110,FE72F-CBFD0-7B4BD,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_FE72F-CBFD0-7B4BD.png
5211,5211,Q7R8S-9T1U2-V3W4X-6F8F4,FD06C-AEDCE-1A444,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_FD06C-AEDCE-1A444.png
5212,5212,Q7R8S-9T1U2-V3W4X-750D8,43F10-2B0CC-5A59E,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_43F10-2B0CC-5A59E.png
5213,5213,Q7R8S-9T1U2-V3W4X-7A8BC,78F0D-7996A-D7317,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_78F0D-7996A-D7317.png
5214,5214,Q7R8S-9T1U2-V3W4X-800A0,C72DB-6E9B0-0D0E5,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_C72DB-6E9B0-0D0E5.png
5215,5215,Q7R8S-9T1U2-V3W4X-85884,4E36F-0D2EF-D41F1,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_4E36F-0D2EF-D41F1.png
5216,5216,Q7R8S-9T1U2-V3W4X-8B068,4CEA2-6E6A9-C1BED,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_4CEA2-6E6A9-C1BED.png
5217,5217,Q7R8S-9T1U2-V3W4X-9084C,0DC2C-B5F1C-CC9D1,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_0DC2C-B5F1C-CC9D1.png
5218,5218,Q7R8S-9T1U2-V3W4X-96030,F331D-4E5FE-4E6AC,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_F331D-4E5FE-4E6AC.png
5219,5219,Q7R8S-9T1U2-V3W4X-9B814,91381-1D25D-ED89F,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_91381-1D25D-ED89F.png
5220,5220,Q7R8S-9T1U2-V3W4X-A0FF8,CBA7A-7E942-8E599,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_CBA7A-7E942-8E599.png
5221,5221,Q7R8S-9T1U2-V3W4X-A67DC,FC450-E9FAA-15FB4,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_FC450-E9FAA-15FB4.png
5222,5222,Q7R8S-9T1U2-V3W4X-ABFC0,2FE95-BB80A-ADB88,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_2FE95-BB80A-ADB88.png
5223,5223,Q7R8S-9T1U2-V3W4X-B17A4,A221E-A1CBE-1BE6D,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_A221E-A1CBE-1BE6D.png
5224,5224,Q7R8S-9T1U2-V3W4X-B6F88,C5693-ED2E2-F245D,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_C5693-ED2E2-F245D.png
5225,5225,Q7R8S-9T1U2-V3W4X-BC76C,698FB-7D8DA-58141,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_698FB-7D8DA-58141.png
5226,5226,Q7R8S-9T1U2-V3W4X-C1F50,A37D5-E2CED-2430F,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_A37D5-E2CED-2430F.png
5227,5227,Q7R8S-9T1U2-V3W4X-C7734,FFB98-FF300-BFFD1,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_FFB98-FF300-BFFD1.png
5228,5228,Q7R8S-9T1U2-V3W4X-CCF18,A6D10-D24F5-E28CC,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_A6D10-D24F5-E28CC.png
5229,5229,Q7R8S-9T1U2-V3W4X-D26FC,9BDAD-CF8AD-0CA4C,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_9BDAD-CF8AD-0CA4C.png
5230,5230,Q7R8S-9T1U2-V3W4X-D7EE0,FBCCD-26C06-FD48A,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_FBCCD-26C06-FD48A.png
5231,5231,Q7R8S-9T1U2-V3W4X-DD6C4,A6BBB-9AA58-03F29,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_A6BBB-9AA58-03F29.png
5232,5232,Q7R8S-9T1U2-V3W4X-E2EA8,EEA0F-71362-ECAE9,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_EEA0F-71362-ECAE9.png
5233,5233,Q7R8S-9T1U2-V3W4X-E868C,72BC5-A73DA-107AF,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_72BC5-A73DA-107AF.png
5234,5234,Q7R8S-9T1U2-V3W4X-EDE70,CFAB5-DB77B-CF8A5,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_CFAB5-DB77B-CF8A5.png
5235,5235,Q7R8S-9T1U2-V3W4X-F3654,DC8DB-4E3CB-9D3EB,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_DC8DB-4E3CB-9D3EB.png
5236,5236,Q7R8S-9T1U2-V3W4X-F8E38,7550F-B4F00-B4EBB,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_7550F-B4F00-B4EBB.png
5237,5237,Q7R8S-9T1U2-V3W4X-FE61C,5A1BE-7F81A-A96DA,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_5A1BE-7F81A-A96DA.png
5238,5238,Q7R8S-9T1U2-V3W4X-03E00,DFC0B-E0B6B-FF3DC,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_DFC0B-E0B6B-FF3DC.png
5239,5239,Q7R8S-9T1U2-V3W4X-095E4,21C6D-B3C9A-2A704,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_21C6D-B3C9A-2A704.png
5240,5240,Q7R8S-9T1U2-V3W4X-0EDC8,1EBFB-D836D-02184,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_1EBFB-D836D-02184.png
5241,5241,Q7R8S-9T1U2-V3W4X-145AC,0D58C-D4DD0-EA91E,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_0D58C-D4DD0-EA91E.png
5242,5242,Q7R8S-9T1U2-V3W4X-19D90,CA92E-BBD3E-E343C,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_CA92E-BBD3E-E343C.png
5243,5243,Q7R8S-9T1U2-V3W4X-1F574,40D6C-A5253-F2310,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_40D6C-A5253-F2310.png
5244,5244,Q7R8S-9T1U2-V3W4X-24D58,ADACD-CE2C3-67928,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_ADACD-CE2C3-67928.png
5245,5245,Q7R8S-9T1U2-V3W4X-2A53C,1A65C-CAA4C-7AFCD,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_1A65C-CAA4C-7AFCD.png
5246,5246,Q7R8S-9T1U2-V3W4X-2FD20,15FD3-F22CE-EE552,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_15FD3-F22CE-EE552.png
5247,5247,Q7R8S-9T1U2-V3W4X-35504,CB59D-C0828-75CD1,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_CB59D-C0828-75CD1.png
5248,5248,Q7R8S-9T1U2-V3W4X-3ACE8,69EA9-EF470-E1614,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_69EA9-EF470-E1614.png
5249,5249,Q7R8S-9T1U2-V3W4X-404CC,9A15E-E3FEE-CBF4F,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_9A15E-E3FEE-CBF4F.png
5250,5250,Q7R8S-9T1U2-V3W4X-45CB0,EA6F3-AF064-DEE5B,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_EA6F3-AF064-DEE5B.png
5251,5251,Q7R8S-9T1U2-V3W4X-4B494,D9B90-927AE-DD1FC,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_D9B90-927AE-DD1FC.png
5252,5252,Q7R8S-9T1U2-V3W4X-50C78,683A7-3CAC2-42A1B,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_683A7-3CAC2-42A1B.png
5253,5253,Q7R8S-9T1U2-V3W4X-5645C,91E13-FAB2B-C7F2E,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_91E13-FAB2B-C7F2E.png
5254,5254,Q7R8S-9T1U2-V3W4X-5BC40,C5EFB-B6A7E-EDBD0,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_C5EFB-B6A7E-EDBD0.png
5255,5255,Q7R8S-9T1U2-V3W4X-61424,BE0C1-3D1EF-EF9DA,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_BE0C1-3D1EF-EF9DA.png
5256,5256,Q7R8S-9T1U2-V3W4X-66C08,C4D1D-338AB-E09EB,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_C4D1D-338AB-E09EB.png
5257,5257,Q7R8S-9T1U2-V3W4X-6C3EC,DF8F0-BD82B-72E1C,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_DF8F0-BD82B-72E1C.png
5258,5258,Q7R8S-9T1U2-V3W4X-71BD0,2D5B6-A0EE7-F2ADC,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_2D5B6-A0EE7-F2ADC.png
5259,5259,Q7R8S-9T1U2-V3W4X-773B4,BEC76-2AB81-00CD8,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_BEC76-2AB81-00CD8.png
5260,5260,Q7R8S-9T1U2-V3W4X-7CB98,3A7C2-FEFFF-32FED,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_3A7C2-FEFFF-32FED.png
5261,5261,Q7R8S-9T1U2-V3W4X-8237C,C9CBD-2D118-B3A7C,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_C9CBD-2D118-B3A7C.png
5262,5262,Q7R8S-9T1U2-V3W4X-87B60,94CB4-C44DA-99D6A,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_94CB4-C44DA-99D6A.png
5263,5263,Q7R8S-9T1U2-V3W4X-8D344,EBD76-E2E5B-B8889,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_EBD76-E2E5B-B8889.png
5264,5264,Q7R8S-9T1U2-V3W4X-92B28,ECFE6-7F4BB-C95D6,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_ECFE6-7F4BB-C95D6.png
5265,5265,Q7R8S-9T1U2-V3W4X-9830C,F305C-05BAA-9D8E1,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_F305C-05BAA-9D8E1.png
5266,5266,Q7R8S-9T1U2-V3W4X-9DAF0,0AF1A-3C4BD-0FB90,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_0AF1A-3C4BD-0FB90.png
5267,5267,Q7R8S-9T1U2-V3W4X-A23D4,221A6-4AF6B-27F3D,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_221A6-4AF6B-27F3D.png
5268,5268,Q7R8S-9T1U2-V3W4X-A8AB8,F0DB9-28F70-0F86A,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_F0DB9-28F70-0F86A.png
5269,5269,Q7R8S-9T1U2-V3W4X-AE29C,CF7BA-A1EB0-B4C57,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_CF7BA-A1EB0-B4C57.png
5270,5270,Q7R8S-9T1U2-V3W4X-B3A80,1C198-7578B-0426D,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_1C198-7578B-0426D.png
5271,5271,Q7R8S-9T1U2-V3W4X-B9264,229F6-4D03B-DA00E,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_229F6-4D03B-DA00E.png
5272,5272,Q7R8S-9T1U2-V3W4X-BEA48,8EAD9-FF41B-FA03D,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_8EAD9-FF41B-FA03D.png
5273,5273,Q7R8S-9T1U2-V3W4X-C422C,D6F4A-AC97F-670C9,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_D6F4A-AC97F-670C9.png
5274,5274,Q7R8S-9T1U2-V3W4X-C9A10,AEFAF-5D691-D4B49,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_AEFAF-5D691-D4B49.png
5275,5275,Q7R8S-9T1U2-V3W4X-CF1F4,CEC62-3221A-EDD4C,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_CEC62-3221A-EDD4C.png
5276,5276,Q7R8S-9T1U2-V3W4X-D49D8,D70A1-CAA74-8391E,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_D70A1-CAA74-8391E.png
5277,5277,Q7R8S-9T1U2-V3W4X-DA1BC,2C201-ABDAA-EBCA1,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_2C201-ABDAA-EBCA1.png
5278,5278,Q7R8S-9T1U2-V3W4X-DF9A0,CCF30-B8FEF-3A9AD,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_CCF30-B8FEF-3A9AD.png
5279,5279,Q7R8S-9T1U2-V3W4X-E5184,AB40A-EADEB-C14FA,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_AB40A-EADEB-C14FA.png
5280,5280,Q7R8S-9T1U2-V3W4X-EA968,0D2EC-3FFCC-2CEEE,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_0D2EC-3FFCC-2CEEE.png
5281,5281,Q7R8S-9T1U2-V3W4X-F014C,F50AE-FBBE0-89901,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_F50AE-FBBE0-89901.png
5282,5282,Q7R8S-9T1U2-V3W4X-F5930,8AFEA-8B46F-0FB4F,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_8AFEA-8B46F-0FB4F.png
5283,5283,Q7R8S-9T1U2-V3W4X-FB114,99B2A-C0B6F-E38BC,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_99B2A-C0B6F-E38BC.png
5284,5284,Q7R8S-9T1U2-V3W4X-008F8,2ABBE-2BCBB-ADCBD,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_2ABBE-2BCBB-ADCBD.png
5285,5285,Q7R8S-9T1U2-V3W4X-060DC,24F6F-B0CBF-C700F,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_24F6F-B0CBF-C700F.png
5286,5286,Q7R8S-9T1U2-V3W4X-0B8C0,5C52E-5D3F7-4814E,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_5C52E-5D3F7-4814E.png
5287,5287,Q7R8S-9T1U2-V3W4X-110A4,F2CEC-A5DAA-37A81,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_F2CEC-A5DAA-37A81.png
5288,5288,Q7R8S-9T1U2-V3W4X-16888,5FB2E-93D7B-A7E6F,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_5FB2E-93D7B-A7E6F.png
5289,5289,Q7R8S-9T1U2-V3W4X-1C06C,1622F-FDB8B-7CD8E,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_1622F-FDB8B-7CD8E.png
5290,5290,Q7R8S-9T1U2-V3W4X-21850,ABB7C-BAADC-0ACDC,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_ABB7C-BAADC-0ACDC.png
5291,5291,Q7R8S-9T1U2-V3W4X-27034,2450A-CBDC8-0E3B7,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_2450A-CBDC8-0E3B7.png
5292,5292,Q7R8S-9T1U2-V3W4X-2C818,EECB3-5552E-5E263,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_EECB3-5552E-5E263.png
5293,5293,Q7R8S-9T1U2-V3W4X-31FFC,EAB18-D3AD8-A4AA9,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_EAB18-D3AD8-A4AA9.png
5294,5294,Q7R8S-9T1U2-V3W4X-377E0,ABE04-DD7C0-A2F8E,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_ABE04-DD7C0-A2F8E.png
5295,5295,Q7R8S-9T1U2-V3W4X-3CFC4,F6A7E-EEEF9-47023,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_F6A7E-EEEF9-47023.png
