ITEM No.,DV NUMBER,SERIAL NUMBER,IN-HOUSE SERIAL NUMBER,Unnamed: 4,Unnamed: 5,REMARKS
5238,5238,Q7R8S-9T1U2-V3W4X-03E00,D31CC-BDDCB-93FE1-B663B,,,Good Condition
5239,5239,Q7R8S-9T1U2-V3W4X-095E4,CA8FA-EEDE3-594E6-A6D8A,,,Good Condition
5240,5240,Q7R8S-9T1U2-V3W4X-0EDC8,AFE9F-D14A9-CD7AC-6C401,,,Good Condition
5241,5241,Q7R8S-9T1U2-V3W4X-145AC,AC317-BAEA5-A6D8E-C18CC,,,Good Condition
5242,5242,Q7R8S-9T1U2-V3W4X-19D90,AAA87-688C9-F6E9C-73DA7,,,Good Condition
5243,5243,Q7R8S-9T1U2-V3W4X-1F574,A4AED-E2D36-961ED-FC7F1,,,Good Condition
5244,5244,Q7R8S-9T1U2-V3W4X-24D58,356C8-0D89D-F0FDB-CAADD,,,Good Condition
5245,5245,Q7R8S-9T1U2-V3W4X-2A53C,ECF4D-1C75D-F5C3F-561DB,,,Good Condition
5246,5246,Q7R8S-9T1U2-V3W4X-2FD20,FE411-1EBDE-5526E-F73DD,,,Good Condition
5247,5247,Q7R8S-9T1U2-V3W4X-35504,94253-FFB1A-9CF87-18D2F,,,Good Condition
5248,5248,Q7R8S-9T1U2-V3W4X-3ACE8,CFE2B-DFACB-19D8F-EB44A,,,Good Condition
5249,5249,Q7R8S-9T1U2-V3W4X-404CC,288AB-B2328-93AF1-B8C4C,,,Good Condition
5250,5250,Q7R8S-9T1U2-V3W4X-45CB0,CFB5A-8DC22-F6A7B-4C05D,,,Good Condition
5251,5251,Q7R8S-9T1U2-V3W4X-4B494,C8E46-B09E0-5DE10-CC0DA,,,Good Condition
5252,5252,Q7R8S-9T1U2-V3W4X-50C78,FEC0E-FC8E5-A0F06-23FEB,,,Good Condition
5253,5253,Q7R8S-9T1U2-V3W4X-5645C,00ADC-F1DAA-D87B4-BFF4C,,,Good Condition
5254,5254,Q7R8S-9T1U2-V3W4X-5BC40,F1FE9-81A7E-D17EB-82CDE,,,Good Condition
5255,5255,Q7R8S-9T1U2-V3W4X-61424,37B88-18CF0-0E8AF-B5C9B,,,Good Condition
5256,5256,Q7R8S-9T1U2-V3W4X-66C08,ECDD2-EDCEC-96B91-AA241,,,Good Condition
5257,5257,Q7R8S-9T1U2-V3W4X-6C3EC,3BB2A-3C60F-B7CD4-9FFBE,,,Good Condition
5258,5258,Q7R8S-9T1U2-V3W4X-71BD0,1CECF-56885-943AB-C85FA,,,Good Condition
5259,5259,Q7R8S-9T1U2-V3W4X-773B4,E86A7-1EBCB-1B6D6-54F7D,,,Good Condition
5260,5260,Q7R8S-9T1U2-V3W4X-7CB98,B5A26-C032E-29DEE-C49B4,,,Good Condition
5261,5261,Q7R8S-9T1U2-V3W4X-8237C,E4FFC-B76EA-EABC6-DC61C,,,Good Condition
5262,5262,Q7R8S-9T1U2-V3W4X-87B60,1EA8E-4F7AB-30B12-B592E,,,Good Condition
5263,5263,Q7R8S-9T1U2-V3W4X-8D344,82AF9-FF616-29BF9-ECAE7,,,Good Condition
5264,5264,Q7R8S-9T1U2-V3W4X-92B28,1D8FD-5D453-0F7B3-28795,,,Good Condition
5265,5265,Q7R8S-9T1U2-V3W4X-9830C,5CEED-C0E47-A607A-E8AF4,,,Good Condition
5266,5266,Q7R8S-9T1U2-V3W4X-9DAF0,BDE9E-5AC3E-48F62-24A7A,,,Good Condition
5267,5267,Q7R8S-9T1U2-V3W4X-A23D4,CDCA8-1A1FE-BA5EE-491C3,,,Good Condition
5268,5268,Q7R8S-9T1U2-V3W4X-A8AB8,5EACC-180E5-1A6A8-59A02,,,Good Condition
5269,5269,Q7R8S-9T1U2-V3W4X-AE29C,BABF8-A9534-46A8D-8E8CF,,,Good Condition
5270,5270,Q7R8S-9T1U2-V3W4X-B3A80,539CD-CF1CC-F9DF5-C6544,,,Good Condition
5271,5271,Q7R8S-9T1U2-V3W4X-B9264,FA251-E7DAA-E489D-805B2,,,Good Condition
5272,5272,Q7R8S-9T1U2-V3W4X-BEA48,9E77C-22D66-2BF20-89B80,,,Good Condition
5273,5273,Q7R8S-9T1U2-V3W4X-C422C,FBF61-ABCCB-CD905-54DCF,,,Good Condition
5274,5274,Q7R8S-9T1U2-V3W4X-C9A10,51A3D-8E4EB-1EFE5-81691,,,Good Condition
5275,5275,Q7R8S-9T1U2-V3W4X-CF1F4,6A007-CE2EE-3AFC1-FE7B9,,,Good Condition
5276,5276,Q7R8S-9T1U2-V3W4X-D49D8,8F4DF-15B6F-ED30E-B9B0A,,,Good Condition
5277,5277,Q7R8S-9T1U2-V3W4X-DA1BC,8BAE3-90BC8-2BA8B-E52A5,,,Good Condition
5278,5278,Q7R8S-9T1U2-V3W4X-DF9A0,DE4B1-D0CD6-5DBD6-EFFD6,,,Good Condition
5279,5279,Q7R8S-9T1U2-V3W4X-E5184,B2BE6-2B0FE-629AF-7BE02,,,Good Condition
5280,5280,Q7R8S-9T1U2-V3W4X-EA968,CCEDC-3DF41-D750F-ECA3E,,,Good Condition
5281,5281,Q7R8S-9T1U2-V3W4X-F014C,F8CDA-C3BB7-62DA1-D824C,,,Good Condition
5282,5282,Q7R8S-9T1U2-V3W4X-F5930,422CE-D67C8-C6A23-DD26F,,,Good Condition
5283,5283,Q7R8S-9T1U2-V3W4X-FB114,A1462-A4B6D-E326B-4A021,,,Good Condition
5284,5284,Q7R8S-9T1U2-V3W4X-008F8,08D56-E6E69-4EEAE-E5AB4,,,Good Condition
5285,5285,Q7R8S-9T1U2-V3W4X-060DC,96E09-31D15-EB7F0-7DA11,,,Good Condition
5286,5286,Q7R8S-9T1U2-V3W4X-0B8C0,FDC3A-C0330-8E971-BF36E,,,Good Condition
5287,5287,Q7R8S-9T1U2-V3W4X-110A4,A045A-E4F58-97DDE-25DA6,,,Good Condition
5288,5288,Q7R8S-9T1U2-V3W4X-16888,6ED6C-7C2FD-EBA66-ECDC8,,,Good Condition
5289,5289,Q7R8S-9T1U2-V3W4X-1C06C,E85CB-0DFDC-B30F1-CB2FC,,,Good Condition
5290,5290,Q7R8S-9T1U2-V3W4X-21850,FD30A-3AB71-0C5A0-FAE37,,,Good Condition
5291,5291,Q7R8S-9T1U2-V3W4X-27034,97AB4-7C8A0-65CBA-E0E56,,,Good Condition
5292,5292,Q7R8S-9T1U2-V3W4X-2C818,3E6D1-13DBC-8ED2B-0D236,,,Good Condition
5293,5293,Q7R8S-9T1U2-V3W4X-31FFC,AEBAB-1960A-A9BBB-5FA9A,,,Good Condition
5294,5294,Q7R8S-9T1U2-V3W4X-377E0,CA646-369BA-FACB9-4DB78,,,Good Condition
5295,5295,Q7R8S-9T1U2-V3W4X-3CFC4,0951A-B1E49-B7EAB-BB3D8,,,Good Condition
5296,5296,Q7R8S-9T1U2-V3W4X-427A8,DA0CB-5D2E7-1DD12-E69FC,,,Good Condition
5297,5297,Q7R8S-9T1U2-V3W4X-47F8C,0CA6F-08A3E-CA4FC-D8572,,,Good Condition
5298,5298,Q7R8S-9T1U2-V3W4X-4D770,04634-A339A-422ED-F30EC,,,Good Condition
5299,5299,Q7R8S-9T1U2-V3W4X-52F54,D0ECC-65DBB-E78AB-6CFBD,,,Good Condition
5300,5300,Q7R8S-9T1U2-V3W4X-58738,CB95A-E48B6-D7BDC-820CC,,,Good Condition
5301,5301R,Y5Z6A-7B8C9-D1E2F-5DF1C,44BFF-D9E3D-F1859-08EE6,,,Good Condition
5302,5302R,Y5Z6A-7B8C9-D1E2F-63700,AFBCC-FBF54-B5DD0-6FEF8,,,Good Condition
5303,5303R,Y5Z6A-7B8C9-D1E2F-68EE4,0AFBA-FA5BF-3E31A-D626C,,,Good Condition
5304,5304R,Y5Z6A-7B8C9-D1E2F-6E6C8,6B6AA-DFAC5-C16E3-79E13,,,Good Condition
5305,5305R,Y5Z6A-7B8C9-D1E2F-73EAC,501E3-7D81C-BCDF8-0E76C,,,Good Condition
5306,5306R,Y5Z6A-7B8C9-D1E2F-79690,3392D-AFDED-A137D-2DDF6,,,Good Condition
5307,5307R,Y5Z6A-7B8C9-D1E2F-7EE74,A155A-9DA3B-ED61F-CEEEE,,,Good Condition
5308,5308R,Y5Z6A-7B8C9-D1E2F-84658,94B8C-8AA0A-D5F1C-3F085,,,Good Condition
5309,5309R,Y5Z6A-7B8C9-D1E2F-89E3C,FEBB5-7190E-B2FB3-6774F,,,Good Condition
5310,5310R,Y5Z6A-7B8C9-D1E2F-8F620,F4A84-FEB2F-C77D4-5B79D,,,Good Condition
5311,5311R,Y5Z6A-7B8C9-D1E2F-94E04,AA5C9-6F18E-FB8D3-57EB2,,,Good Condition
5312,5312R,Y5Z6A-7B8C9-D1E2F-9A5E8,CDCEA-BE6EC-3D31B-7B817,,,Good Condition
5313,5313R,Y5Z6A-7B8C9-D1E2F-9FDCC,BDB56-860DC-7EBBE-CE5A7,,,Good Condition
5314,5314R,Y5Z6A-7B8C9-D1E2F-A55B0,BBE07-CFFF7-C49CF-FCFDA,,,Good Condition
5315,5315R,Y5Z6A-7B8C9-D1E2F-AAD94,DED57-352A6-EEA59-4CBB1,,,Good Condition
5316,5316R,Y5Z6A-7B8C9-D1E2F-B0578,A6BE3-EAA6D-3B88F-47FCB,,,Good Condition
5317,5317R,Y5Z6A-7B8C9-D1E2F-B5D5C,A2D0A-BEF97-DEF2D-AE832,,,Good Condition
5318,5318R,Y5Z6A-7B8C9-D1E2F-BB540,CD57F-D6FB8-BEF1A-F18DD,,,Good Condition
5319,5319R,Y5Z6A-7B8C9-D1E2F-C0D24,EFADF-E01CA-9B781-42FFC,,,Good Condition
5320,5320R,Y5Z6A-7B8C9-D1E2F-C6508,3ACCA-4E7A3-303C4-3C41A,,,Good Condition
5321,5321R,Y5Z6A-7B8C9-D1E2F-CBCEC,E353C-D2A0D-FBACB-58225,,,Good Condition
5322,5322R,Y5Z6A-7B8C9-D1E2F-D14D0,BE4CE-F0661-9BAC9-9F69D,,,Good Condition
5323,5323R,Y5Z6A-7B8C9-D1E2F-D6CB4,0BD8C-B61DD-8D021-CB6CD,,,Good Condition
5324,5324R,Y5Z6A-7B8C9-D1E2F-DC498,1AFEC-DFC61-C7EE1-AEAAC,,,Good Condition
5325,5325R,Y5Z6A-7B8C9-D1E2F-E1C7C,685FA-E5FCA-5AFDB-EF04A,,,Good Condition
5326,5326R,Y5Z6A-7B8C9-D1E2F-E7460,F2EAE-FBF5A-2D35B-4F4B6,,,Good Condition
5327,5327R,Y5Z6A-7B8C9-D1E2F-ECC44,A8A0A-4DC0F-FDA6A-BC4BF,,,Good Condition
5328,5328R,Y5Z6A-7B8C9-D1E2F-F2428,FEBFF-2AF3F-14AEF-EC3EC,,,Good Condition
5329,5329R,Y5Z6A-7B8C9-D1E2F-F7C0C,7468E-08BC6-AD9A2-2319F,,,Good Condition
5330,5330R,Y5Z6A-7B8C9-D1E2F-FD3F0,DC226-BA8C4-29C48-D82DB,,,Good Condition
5331,5331R,Y5Z6A-7B8C9-D1E2F-02BD4,35217-0ADDB-808EF-9EA97,,,Good Condition
5332,5332R,Y5Z6A-7B8C9-D1E2F-083B8,BDC4D-A6387-B4D2B-A02ED,,,Good Condition
5333,5333R,Y5Z6A-7B8C9-D1E2F-0DB9C,3AFE7-99A4C-A5E31-6CE5D,,,Good Condition
5334,5334R,Y5Z6A-7B8C9-D1E2F-13380,2ECFF-0FFC3-6F43E-D1D61,,,Good Condition
5335,5335R,Y5Z6A-7B8C9-D1E2F-18B64,8DF7E-9BEED-BE900-FB7EE,,,Good Condition
5336,5336R,Y5Z6A-7B8C9-D1E2F-1E348,1BABA-2F6D7-3B5CA-E8D54,,,Good Condition
5337,5337R,Y5Z6A-7B8C9-D1E2F-23B2C,ED2CA-9FBAD-A8650-1EFA4,,,Good Condition
5338,5338R,Y5Z6A-7B8C9-D1E2F-29310,CAE2B-4EAC7-42468-D4D5A,,,Good Condition
5339,5339R,Y5Z6A-7B8C9-D1E2F-2EAF4,53916-8D5E3-74BB7-E360F,,,Good Condition
5340,5340R,Y5Z6A-7B8C9-D1E2F-342D8,83F51-FAE54-E01CA-B65EA,,,Good Condition
5341,5341R,Y5Z6A-7B8C9-D1E2F-39ABC,DA0AB-EBE0D-7A86B-E1EF9,,,Good Condition
5342,5342R,Y5Z6A-7B8C9-D1E2F-3F2A0,4A282-CF4A2-0D48D-7CD5A,,,Good Condition
5343,5343R,Y5Z6A-7B8C9-D1E2F-44A84,19DA0-A0BB0-6D7BE-A5B6F,,,Good Condition
5344,5344R,Y5Z6A-7B8C9-D1E2F- 4A268,EC6BF-710BF-94BBE-6CA0B,,,Good Condition
5345,5345R,Y5Z6A-7B8C9-D1E2F-4FA4C,FB5CD-8C25A-A618E-1EF2D,,,Good Condition
5346,5346R,Y5Z6A-7B8C9-D1E2F-55230,D1E84-ADFD0-78EE9-BDDEA,,,Good Condition
5347,5347R,Y5Z6A-7B8C9-D1E2F-5AA14,C9FE2-CF4EB-DE3BB-FBFD2,,,Good Condition
5348,5348R,Y5Z6A-7B8C9-D1E2F-601F8,BB7A2-DA8E3-FB01E-BDB2D,,,Good Condition
5349,5349R,Y5Z6A-7B8C9-D1E2F-659DC,DFAE2-8EED4-CFD59-5657B,,,Good Condition
5350,5350R,Y5Z6A-7B8C9-D1E2F-6B1C0,8BDD9-B2D0E-EFA3F-19644,,,Good Condition
5351,5351R,Y5Z6A-7B8C9-D1E2F-709A4,C91FD-41EC9-093CC-9C4CC,,,Good Condition
5352,5352R,Y5Z6A-7B8C9-D1E2F-76188,AF804-5E2B4-1BEB9-E9EEE,,,Good Condition
5353,5353R,Y5Z6A-7B8C9-D1E2F-7B96C,F0F7B-EB68A-AF2D3-0075A,,,Good Condition
5354,5354R,Y5Z6A-7B8C9-D1E2F-81150,DB42B-A29F3-D5857-B2C49,,,Good Condition
5355,5355R,Y5Z6A-7B8C9-D1E2F-86934,0F925-109D7-78E61-ABD8B,,,Good Condition
5356,5356R,Y5Z6A-7B8C9-D1E2F-8C118,3A0BD-8CDFA-E74C1-64A17,,,Good Condition
5357,5357R,Y5Z6A-7B8C9-D1E2F-918FC,9ECA3-E328E-39AC0-CF236,,,Good Condition
5358,5358R,Y5Z6A-7B8C9-D1E2F-970E0,6CF26-B8EAD-C3CA3-CA8AB,,,Good Condition
5359,5359R,Y5Z6A-7B8C9-D1E2F-9C8C4,97FEC-B81DB-AA314-7BD22,,,Good Condition
5360,5360R,Y5Z6A-7B8C9-D1E2F-A20A8,5E14D-D7E59-CDCA2-6AF09,,,Good Condition
5361,5361R,Y5Z6A-7B8C9-D1E2F-A788C,C9E5C-5E30E-0D52D-EEFED,,,Good Condition
5362,5362R,Y5Z6A-7B8C9-D1E2F-AD070,EB6BC-9D3D3-CA3FF-36B43,,,Good Condition
5363,5363R,Y5Z6A-7B8C9-D1E2F-B2854,DECF7-4EECF-FDB2D-C069F,,,Good Condition
5364,5364R,Y5Z6A-7B8C9-D1E2F-B8038,D1FE7-A9ABC-6C6C0-ED182,,,Good Condition
5365,5365R,Y5Z6A-7B8C9-D1E2F-BD81C,CF6DC-B13EC-AB902-980A8,,,Good Condition
5366,5366R,Y5Z6A-7B8C9-D1E2F-C3000,26EDE-A3CF1-2EDE5-BEDAF,,,Good Condition
5367,5367R,Y5Z6A-7B8C9-D1E2F-C87E4,EDD63-FA0E8-6E7BA-ECE49,,,Good Condition
5368,5368R,Y5Z6A-7B8C9-D1E2F-CDFC8,0C2DE-CF6FD-EBACF-78C9C,,,Good Condition
5369,5369R,Y5Z6A-7B8C9-D1E2F-D37AC,254ED-D08DA-7DD5A-94C5F,,,Good Condition
5370,5370R,Y5Z6A-7B8C9-D1E2F-D8F90,D57CC-BE79A-FAFC7-3D817,,,Good Condition
5371,5371R,Y5Z6A-7B8C9-D1E2F-DE774,FE863-BB867-612ED-AEA2C,,,Good Condition
5372,5372R,Y5Z6A-7B8C9-D1E2F-E3F58,CE9FF-A8FBF-44CF4-38FFB,,,Good Condition
5373,5373R,Y5Z6A-7B8C9-D1E2F-E973C,8EC25-60F9D-DFAEB-DB8DD,,,Good Condition
5374,5374R,Y5Z6A-7B8C9-D1E2F-EEF20,FE91E-F20A7-5408D-499E4,,,Good Condition
5375,5375R,Y5Z6A-7B8C9-D1E2F-F4704,FB8C6-A163A-26F54-DFCEF,,,Good Condition
5376,5376R,Y5Z6A-7B8C9-D1E2F-F9EE8,7B62A-F224C-F873C-CEB37,,,Good Condition
5377,5377R,Y5Z6A-7B8C9-D1E2F-FF6CC,2BCFA-9C24E-E4AAC-6BFD5,,,Good Condition
5378,5378R,Y5Z6A-7B8C9-D1E2F-04EB0,AB0E3-F16C5-AB5E6-EB310,,,Good Condition
5379,5379R,Y5Z6A-7B8C9-D1E2F-0A694,B0FBC-1EEDC-E602C-4ABDA,,,Good Condition
5380,5380R,Y5Z6A-7B8C9-D1E2F-0FE78,DAADC-3C7C8-3D9B6-DF323,,,Good Condition
5381,5381R,Y5Z6A-7B8C9-D1E2F-1565C,DB7DE-870E1-F93F8-6FBCF,,,Good Condition
5382,5382R,Y5Z6A-7B8C9-D1E2F-1AE40,DA1DE-7EBEC-66D83-8ACA3,,,Good Condition
5383,5383R,Y5Z6A-7B8C9-D1E2F-20624,7A84D-4F188-DE9BF-CFB2C,,,Good Condition
5384,5384R,Y5Z6A-7B8C9-D1E2F-25E08,57B98-2BD31-5451D-A0517,,,Good Condition
5385,5385R,Y5Z6A-7B8C9-D1E2F-2B5EC,D91BE-2589C-A8898-05CDC,,,Good Condition
5386,5386R,Y5Z6A-7B8C9-D1E2F-30DD0,BDA1F-E2760-FCB42-F0AEA,,,Good Condition
5387,5387R,Y5Z6A-7B8C9-D1E2F-365B4,08EAB-85F9F-4A71B-142FF,,,Good Condition
5388,5388R,Y5Z6A-7B8C9-D1E2F-3BD98,8FBBF-55089-CB3D3-E41CB,,,Good Condition
5389,5389R,Y5Z6A-7B8C9-D1E2F-4157C,CCE95-217CF-BFE35-B7C28,,,Good Condition
5390,5390R,Y5Z6A-7B8C9-D1E2F-46D60,FC184-AC4E2-FD0FC-BD42C,,,Good Condition
5391,5391R,Y5Z6A-7B8C9-D1E2F-4C544,6FCBB-EED11-52DA9-6DAEE,,,Good Condition
5392,5392R,Y5Z6A-7B8C9-D1E2F-51D28,DCBE6-F43D8-38F05-B6E5A,,,Good Condition
5393,5393R,Y5Z6A-7B8C9-D1E2F-5750C,6840E-4B400-ECDFB-0DD2D,,,Good Condition
5394,5394R,Y5Z6A-7B8C9-D1E2F-5CCF0,DC0F3-49A84-BBA62-BD0E7,,,Good Condition
5395,5395R,Y5Z6A-7B8C9-D1E2F-624D4,BCD15-CE024-91AA7-BDA5F,,,Good Condition
5396,5396R,Y5Z6A-7B8C9-D1E2F-67CB8,CDC51-9AC8F-6D5E0-F8B92,,,Good Condition
5397,5397R,Y5Z6A-7B8C9-D1E2F-6D49C,81A2F-BA7C4-5B96B-93FBE,,,Good Condition
5398,5398R,Y5Z6A-7B8C9-D1E2F-72C80,BDEBC-F73E4-CBA9A-7AA12,,,Good Condition
5399,5399R,Y5Z6A-7B8C9-D1E2F-78464,12AFF-0BCFC-3FCD6-C6D8C,,,Good Condition
5400,5400R,Y5Z6A-7B8C9-D1E2F-7DC48,F00F9-C41DF-E7DE8-D3A07,,,Good Condition
5401,5401R,G3H4I-5J6K7-L8M9N-8342C,69B79-5BD60-A7852-A43A2,,,Good Condition
5402,5402R,G3H4I-5J6K7-L8M9N-88C10,F8A32-DCEB4-4A1F8-E5B79,,,Good Condition
5403,5403R,G3H4I-5J6K7-L8M9N-8E3F4,EF45B-8FB84-E9A0B-1F5C7,,,Good Condition
5404,5404R,G3H4I-5J6K7-L8M9N-93BDB,AB03F-A1420-6A6D8-1BA3A,,,Good Condition
5405,5405R,G3H4I-5J6K7-L8M9N-993BC,2A9F5-EEAE8-443CE-91D13,,,Good Condition
5406,5406R,G3H4I-5J6K7-L8M9N-9EBA0,984FA-9CBFC-D5FE5-AF75A,,,Good Condition
5407,5407R,G3H4I-5J6K7-L8M9N-A4384,FBBBE-FC8E1-4FD63-0795E,,,Good Condition
5408,5408R,G3H4I-5J6K7-L8M9N-A9B68,DC156-82B57-2EA55-68CB2,,,Good Condition
5409,5409R,G3H4I-5J6K7-L8M9N-AF34C,CC1BE-F5A3F-6E9AD-516BA,,,Good Condition
5410,5410R,G3H4I-5J6K7-L8M9N-B4B30,C4DB0-E1ED4-8BD78-D598F,,,Good Condition
5411,5411R,G3H4I-5J6K7-L8M9N-BA314,986B0-BA3CF-9BABB-CA557,,,Good Condition
5412,5412R,G3H4I-5J6K7-L8M9N-BFAF8,8F55B-A3E1C-D6EF0-98E67,,,Good Condition
5413,5413R,G3H4I-5J6K7-L8M9N-C52DC,4C55B-1FBFB-D9BCF-3C3BE,,,Good Condition
5414,5414R,G3H4I-5J6K7-L8M9N-CAAC0,EF8D8-B2423-E7D9D-FD99C,,,Good Condition
5415,5415R,G3H4I-5J6K7-L8M9N-D02A4,DBF71-1323D-FCAAA-ABF60,,,Good Condition
5416,5416R,G3H4I-5J6K7-L8M9N-D5A88,D3FEA-4EF2F-EDD2C-CDB34,,,Good Condition
5417,5417R,G3H4I-5J6K7-L8M9N-DB26C,B54FD-ED5E4-D3D46-3427D,,,Good Condition
5418,5418R,G3H4I-5J6K7-L8M9N-E0A50,C7C1B-ADC04-5DB08-7A4A5,,,Good Condition
5419,5419R,G3H4I-5J6K7-L8M9N-E6234,34A8A-DFDDF-37424-8E38C,,,Good Condition
5420,5420R,G3H4I-5J6K7-L8M9N-EBA18,B9033-4D0A6-DEBBB-438A2,,,Good Condition
5421,5421R,G3H4I-5J6K7-L8M9N-F11FC,9A0A9-16E62-D6EDF-E5AF7,,,Good Condition
5422,5422R,G3H4I-5J6K7-L8M9N-F69E0,1A553-9A09A-DA5EA-BFEB9,,,Good Condition
5423,5423R,G3H4I-5J6K7-L8M9N-FC1C4,92B65-07FD1-BE4E6-C1BB8,,,Good Condition
5424,5424R,G3H4I-5J6K7-L8M9N-019A8,4EA0A-FEDEE-6CDC2-7EBAF,,,Good Condition
5425,5425R,G3H4I-5J6K7-L8M9N-0718C,6EDDF-D1D2D-7AFF5-425FC,,,Good Condition
5426,5426R,G3H4I-5J6K7-L8M9N-0C970,CC301-CF5BF-B6FFF-FA4B0,,,Good Condition
5427,5427R,G3H4I-5J6K7-L8M9N-12154,F4357-EEED6-F185F-CCCCD,,,Good Condition
5428,5428R,G3H4I-5J6K7-L8M9N-17938,BFB7E-CF70A-41FC8-307C2,,,Good Condition
5429,5429R,G3H4I-5J6K7-L8M9N-1D11C,E95BD-BBEE6-BEDC0-2CDCC,,,Good Condition
5430,5430R,G3H4I-5J6K7-L8M9N-22900,802EE-ECE44-A207A-8DF2B,,,Good Condition
5431,5431R,G3H4I-5J6K7-L8M9N-280E4,88D2D-B0404-87C3B-FA1F9,,,Good Condition
5432,5432R,G3H4I-5J6K7-L8M9N-2D8C8,C21C3-2F35F-78DF4-DCECD,,,Good Condition
5433,5433R,G3H4I-5J6K7-L8M9N-330AC,BA23A-AF0DD-BEFCC-CDB42,,,Good Condition
5434,5434R,G3H4I-5J6K7-L8M9N-38890,B86B5-DFC44-DD1FF-E199C,,,Good Condition
5435,5435R,G3H4I-5J6K7-L8M9N-3E074,224B1-FCE8B-0AE11-34282,,,Good Condition
5436,5436R,G3H4I-5J6K7-L8M9N-43858,4F8DB-D1CFE-EFFDC-016D5,,,Good Condition
5437,5437R,G3H4I-5J6K7-L8M9N-4903C,FC8F1-C9A15-15FDC-F6DA4,,,Good Condition
5438,5438R,G3H4I-5J6K7-L8M9N-4E820,D897A-DB92F-EADCA-3BDB1,,,Good Condition
5439,5439R,G3H4I-5J6K7-L8M9N-54004,48E57-CE66F-F03EA-CB1EF,,,Good Condition
5440,5440R,G3H4I-5J6K7-L8M9N-597E8,AAF5B-172B9-1AD6A-DEF3F,,,Good Condition
5441,5441R,G3H4I-5J6K7-L8M9N-5EFCC,3FEBF-C590F-53BA5-42D8A,,,Good Condition
5442,5442R,G3H4I-5J6K7-L8M9N-647B0,F50AE-1749D-5BCDE-5FCDB,,,Good Condition
5443,5443R,G3H4I-5J6K7-L8M9N-69F94,09C5D-C6A3D-AB6FE-10B2E,,,Good Condition
5444,5444R,G3H4I-5J6K7-L8M9N-6F778,5EE8C-E6FEC-DEEE5-F8EEF,,,Good Condition
5445,5445R,G3H4I-5J6K7-L8M9N-74F5C,9A2BF-C289A-6CC18-DDCEA,,,Good Condition
5446,5446R,G3H4I-5J6K7-L8M9N-7A740,3AE76-DDBBA-DCEAA-B1A4A,,,Good Condition
5447,5447R,G3H4I-5J6K7-L8M9N-7FF24,704AD-413F6-EE60D-3B0DC,,,Good Condition
5448,5448R,G3H4I-5J6K7-L8M9N-85708,23F62-CACAA-B85FF-ABB2D,,,Good Condition
5449,5449R,G3H4I-5J6K7-L8M9N-8AEEC,3FBFE-AFBEE-CA2AF-C4C7C,,,Good Condition
5450,5450R,G3H4I-5J6K7-L8M9N-906D0,1C82E-4DFA5-87BCA-0C196,,,Good Condition
5451,5451R,G3H4I-5J6K7-L8M9N-9B698,CAE67-1C0EA-036D7-E5F65,,,Good Condition
5452,5452R,G3H4I-5J6K7-L8M9N-A0E7C,EDB17-E5638-F7D7F-A0C50,,,Good Condition
5453,5453R,G3H4I-5J6K7-L8M9N-A6660,CBCEC-C5D66-2B2B6-6ED3C,,,Good Condition
5454,5454R,G3H4I-5J6K7-L8M9N-ABE44,CBDEE-31F8B-EF739-796A1,,,Good Condition
5455,5455R,G3H4I-5J6K7-L8M9N-B1628,E51FA-3AEB7-845BC-9DEDC,,,Good Condition
5456,5456R,G3H4I-5J6K7-L8M9N-B6E0C,FEAE7-CE5BA-68BDC-3EEBB,,,Good Condition
5457,5457R,G3H4I-5J6K7-L8M9N-BC5F0,D8EBA-DF15B-F88D2-DCFBD,,,Good Condition
5458,5458R,G3H4I-5J6K7-L8M9N-C1DD4,527EA-EAE93-C8D0F-F9ADB,,,Good Condition
5459,5459R,G3H4I-5J6K7-L8M9N-C75B8,DBD80-92EA1-A9B09-C0EF7,,,Good Condition
5460,5460R,G3H4I-5J6K7-L8M9N-CCD9C,679D7-B35A3-6E10D-22BCA,,,Good Condition
5461,5461R,G3H4I-5J6K7-L8M9N-D2580,FAD83-7F69E-CDB3A-EAF19,,,Good Condition
5462,5462R,G3H4I-5J6K7-L8M9N-D7D64,14516-EDE40-FAFD1-BAC35,,,Good Condition
5463,5463R,G3H4I-5J6K7-L8M9N-DD548,CCA17-8D92A-C05D2-00BAF,,,Good Condition
5464,5464R,G3H4I-5J6K7-L8M9N-E2D2C,D1FCD-F0D2C-36BFE-8BBAD,,,Good Condition
5465,5465R,G3H4I-5J6K7-L8M9N-E8510,EFEAA-AFEF6-8CC7F-A314E,,,Good Condition
5466,5466R,G3H4I-5J6K7-L8M9N-EDCF4,F2C59-E7ADB-C6C6D-81DA5,,,Good Condition
5467,5467R,G3H4I-5J6K7-L8M9N-F34D8,EACF7-6ED25-74F1D-CEDD6,,,Good Condition
5468,5468R,G3H4I-5J6K7-L8M9N-F8CBC,DFC58-57CC1-ADAD6-DDEDD,,,Good Condition
5469,5469R,G3H4I-5J6K7-L8M9N-FE4A0,CB6F8-BEA24-8ACFF-ACEE0,,,Good Condition
5470,5470R,G3H4I-5J6K7-L8M9N-03C84,9BD6E-C9172-EFEE7-BFCCE,,,Good Condition
5471,5471R,G3H4I-5J6K7-L8M9N-09468,6412F-9FDF9-82896-49FE6,,,Good Condition
5472,5472R,G3H4I-5J6K7-L8M9N-0EC4C,A1ADC-DBCF2-DAFE7-48AEC,,,Good Condition
